Date,Open,High,Low,Close,Volume,Asset
2015-07-15,60.899451995082806,61.08739005948587,60.87690034502077,61.06483840942383,2631000.0,BND
2015-07-15,177.63989482217306,178.10353306184948,177.05824074537554,177.5387420654297,97914100.0,SPY
2015-07-15,17.78266716003418,17.832666397094727,17.472000122070312,17.542667388916016,30324000.0,TSLA
2015-07-16,60.94455529520688,61.102422581055706,60.929522773637046,61.06483840942383,1063100.0,BND
2015-07-16,178.6008781775618,178.96336364746094,178.3564214033014,178.96336364746094,106683300.0,SPY
2015-07-16,17.614667892456055,17.81333351135254,17.54400062561035,17.778667449951172,24240000.0,TSLA
2015-07-17,61.07981907938449,61.1324414633288,61.042229204248684,61.07229995727539,807900.0,BND
2015-07-17,178.9549146960112,179.17409613130778,178.5418657376636,179.11508178710938,89030000.0,SPY
2015-07-17,18.166667938232422,18.369333267211914,17.883333206176758,18.310667037963867,75061500.0,TSLA
2015-07-20,61.03473685092484,61.05728848961403,60.95204368545666,60.989627838134766,1026900.0,BND
2015-07-20,179.34276470399928,179.705237443257,178.88756428634167,179.2078857421875,70446800.0,SPY
2015-07-20,18.333332061767578,19.110000610351562,18.16933250427246,18.817333221435547,74677500.0,TSLA
2015-07-21,60.98209393812809,61.13996109126711,60.967055693785476,61.10237121582031,1422900.0,BND
2015-07-21,179.07295673393776,179.33428947294928,178.1962694527049,178.49974060058594,77965000.0,SPY
2015-07-21,18.003332138061523,18.233333587646484,17.770000457763672,17.784666061401367,91630500.0,TSLA
2015-07-22,61.1324657193308,61.21515888911263,61.11743320455773,61.12494659423828,1624100.0,BND
2015-07-22,177.80850221838858,178.51661016433286,177.7747889175163,178.17941284179688,88667900.0,SPY
2015-07-22,17.417999267578125,17.96266746520996,17.390666961669922,17.857999801635742,46575000.0,TSLA
2015-07-23,61.15504683244744,61.29788160098373,61.109943530979024,61.2678108215332,1178400.0,BND
2015-07-23,178.3142895788303,178.41544234296634,176.81379688458756,177.17626953125,90509100.0,SPY
2015-07-23,17.976667404174805,17.99333381652832,17.684667587280273,17.81333351135254,33408000.0,TSLA
2015-07-24,61.335420093666094,61.350458339898864,61.26776519185003,61.305355072021484,804300.0,BND
2015-07-24,177.27738902515333,177.3363905012912,175.00136238504692,175.3385467529297,117755000.0,SPY
2015-07-24,17.825332641601562,18.07266616821289,17.594667434692383,17.694000244140625,42547500.0,TSLA
2015-07-27,61.4106419173577,61.43319356674319,61.350500362053474,61.42567443847656,2022800.0,BND
2015-07-27,174.44502680496646,174.95924141581222,173.87179784500597,174.31857299804688,132361100.0,SPY
2015-07-27,17.495332717895508,17.6286678314209,16.71933364868164,16.867332458496094,70413000.0,TSLA
2015-07-28,61.35044046875456,61.38051121705014,61.31285059953289,61.320369720458984,1434700.0,BND
2015-07-28,175.1615753099707,176.60306662076323,174.32703921777386,176.4597625732422,123544800.0,SPY
2015-07-28,17.049999237060547,17.69333267211914,16.78933334350586,17.654666900634766,58437000.0,TSLA
2015-07-29,61.32043325171793,61.32795238043425,61.222707520064795,61.2678108215332,1020500.0,BND
2015-07-29,176.58617095558213,177.90120819632384,176.44286693450246,177.67361450195312,105791300.0,SPY
2015-07-29,17.618000030517578,17.859333038330078,17.46666717529297,17.58799934387207,41851500.0,TSLA
2015-07-30,61.25271814077211,61.32789214785965,61.22264739085528,61.29030227661133,788000.0,BND
2015-07-30,177.15945427442927,177.88441257358554,176.5356487593713,177.7158203125,91304400.0,SPY
2015-07-30,17.512666702270508,17.79599952697754,17.474000930786133,17.785999298095703,30519000.0,TSLA
2015-07-31,61.478272334222524,61.515862225142,61.43316905344883,61.500823974609375,1589100.0,BND
2015-07-31,178.22156421119357,178.2468524025521,177.15942158584755,177.44602966308594,103266900.0,SPY
2015-07-31,17.84000015258789,17.957332611083984,17.674667358398438,17.74333381652832,33339000.0,TSLA
2015-08-03,61.54524715142186,61.65824447489981,61.50005052094373,61.64318084716797,2085800.0,BND
2015-08-03,177.4123228492579,177.4713243436643,175.88652902584803,176.84751892089844,113965700.0,SPY
2015-08-03,17.752666473388672,17.78066635131836,17.13800048828125,17.332666397094727,38302500.0,TSLA
2015-08-04,61.59043726963562,61.60550089436906,61.41717397515307,61.43224334716797,1007300.0,BND
2015-08-04,176.7716370687575,177.23527531991132,176.0129656488781,176.50189208984375,81820800.0,SPY
2015-08-04,17.333999633789062,17.781333923339844,17.222667694091797,17.75200080871582,35287500.0,TSLA
2015-08-05,61.35695654395886,61.37202592790075,61.25149384550967,61.33435821533203,2097000.0,BND
2015-08-05,177.40389379363725,178.12885202197495,176.79695142280738,177.0835723876953,85786800.0,SPY
2015-08-05,17.57200050354004,18.066667556762695,17.360000610351562,18.0086669921875,93214500.0,TSLA
2015-08-06,61.34940714155535,61.43227148374558,61.334337762638526,61.372005462646484,1173000.0,BND
2015-08-06,177.26899521526573,177.37858595036977,175.04354438967596,175.63363647460938,116030800.0,SPY
2015-08-06,16.63599967956543,17.0,15.7413330078125,16.408666610717773,219357000.0,TSLA
2015-08-07,61.46992802725834,61.552792362156694,61.432266077848645,61.50006103515625,1773800.0,BND
2015-08-07,175.47347796061769,175.62520711257352,174.3860342538824,175.29644775390625,117858000.0,SPY
2015-08-07,16.238666534423828,16.248666763305664,15.892666816711426,16.167333602905273,76101000.0,TSLA
2015-08-10,61.45486980483671,61.47746812592784,61.334337762638526,61.372005462646484,1173300.0,BND
2015-08-10,176.41762210433706,177.58935561197563,176.41762210433706,177.50506591796875,80270700.0,SPY
2015-08-10,15.876667022705078,16.197999954223633,15.736666679382324,16.076000213623047,62788500.0,TSLA
2015-08-11,61.57541202560217,61.688409407567555,61.552813698666206,61.60554504394531,1424200.0,BND
2015-08-11,176.15627611778075,176.57776311373414,175.13627192795812,175.90338134765625,126081400.0,SPY
2015-08-11,15.8100004196167,15.953332901000977,15.629332542419434,15.824666976928711,63973500.0,TSLA
2015-08-12,61.71100014970362,61.793864503141144,61.56787551427189,61.58293914794922,1029700.0,BND
2015-08-12,174.5883547804749,176.2995910609025,173.113150203364,176.1141357421875,172123700.0,SPY
2015-08-12,15.666666984558105,15.98466682434082,15.515999794006348,15.878000259399414,55920000.0,TSLA
2015-08-13,61.52270528624271,61.58297134703233,61.43231194234618,61.45491027832031,845500.0,BND
2015-08-13,175.95395998764815,176.64520484401035,175.34701767666365,175.89495849609375,89383300.0,SPY
2015-08-13,15.990667343139648,16.43199920654297,15.941332817077637,16.167333602905273,70338000.0,TSLA
2015-08-14,61.43224334716797,61.522636590131505,61.40211035041963,61.43224334716797,2279800.0,BND
2015-08-14,175.70104993416635,176.61146332146757,175.5577459096969,176.5355987548828,72786500.0,SPY
2015-08-14,16.482667922973633,16.528667449951172,16.118000030517578,16.209999084472656,65472000.0,TSLA
2015-08-17,61.575390576205876,61.60552358405238,61.515130307796454,61.545257568359375,821900.0,BND
2015-08-17,175.93709882365724,177.52188110351562,175.47346057844797,177.52188110351562,79072600.0,SPY
2015-08-17,17.03733253479004,17.106000900268555,16.700666427612305,16.999332427978516,107650500.0,TSLA
2015-08-18,61.46990528264229,61.51510765140552,61.409639289145616,61.43224334716797,1083900.0,BND
2015-08-18,177.2437068595472,177.59775439252033,176.7716434822497,177.00767517089844,71692700.0,SPY
2015-08-18,17.025333404541016,17.39666748046875,16.90399932861328,17.381332397460938,62925000.0,TSLA
2015-08-19,61.37202121576968,61.67334565132575,61.33435350609308,61.65074157714844,1356600.0,BND
2015-08-19,176.25744870550741,177.03298332175942,174.79068202678104,175.60836791992188,172946000.0,SPY
2015-08-19,17.35533332824707,17.376667022705078,17.001333236694336,17.016666412353516,54064500.0,TSLA
2015-08-20,61.67336581219745,61.74869550889017,61.650761730630926,61.70349884033203,1536900.0,BND
2015-08-20,174.08255453097036,175.58304720834417,171.8823918964091,171.94140625,194327900.0,SPY
2015-08-20,16.804000854492188,16.970666885375977,16.126667022705078,16.14533233642578,73587000.0,TSLA
2015-08-21,61.74865264635752,61.839045920727735,61.673323001954515,61.80138397216797,3459200.0,BND
2015-08-21,170.0531421755877,171.91612038349808,166.50422882293316,166.7655487060547,346588500.0,SPY
2015-08-21,15.733332633972168,16.253332138061523,15.36733341217041,15.38466739654541,98853000.0,TSLA
2015-08-24,61.99729673337313,62.0952247770648,61.71857049739009,61.7863655090332,4751800.0,BND
2015-08-24,158.0492029080504,166.4705050966609,153.75845539043252,159.7435760498047,507244300.0,SPY
2015-08-24,13.519332885742188,15.426667213439941,13.0,14.591333389282227,143724000.0,TSLA
2015-08-25,61.71100014970362,61.71100014970362,61.46994177987216,61.58293914794922,5325500.0,BND
2015-08-25,164.7423649880277,164.75922806574653,157.56866251843223,157.86370849609375,369833100.0,SPY
2015-08-25,15.368000030517578,15.393333435058594,14.607999801635742,14.66866683959961,64909500.0,TSLA
2015-08-26,61.42477577953315,61.5754351806177,61.2816453254014,61.319313049316406,2742500.0,BND
2015-08-26,161.9184612454917,164.2029137767897,158.79102177967897,163.92474365234375,339257000.0,SPY
2015-08-26,15.195332527160645,15.199999809265137,14.36733341217041,14.989333152770996,74445000.0,TSLA
2015-08-27,61.29670555945948,61.48503265633313,61.28163617322893,61.40216827392578,2671000.0,BND
2015-08-27,166.08276984147915,168.1059026467122,164.55698869530755,167.97946166992188,274143900.0,SPY
2015-08-27,15.399999618530273,16.316667556762695,15.387332916259766,16.19933319091797,114840000.0,TSLA
2015-08-28,61.537705962146404,61.57536789762072,61.40211035041963,61.43224334716797,2723900.0,BND
2015-08-28,167.33035052642364,168.45993267717105,166.84142402921282,167.9878692626953,160414400.0,SPY
2015-08-28,16.124000549316406,16.76333236694336,16.10466766357422,16.565332412719727,82705500.0,TSLA
2015-08-31,61.53020333815758,61.545266970740336,61.341876320808574,61.34941101074219,3103700.0,BND
2015-08-31,167.00157161091937,167.86140865107902,166.07429511047644,166.6306610107422,163298800.0,SPY
2015-08-31,16.374666213989258,16.996667861938477,16.367332458496094,16.604000091552734,70503000.0,TSLA
2015-09-01,61.438495493168574,61.55172645693305,61.4007499188584,61.49888610839844,2577700.0,BND
2015-09-01,162.79512687819457,164.18604162847674,160.78041963029656,161.65711975097656,256000400.0,SPY
2015-09-01,16.022666931152344,16.399999618530273,15.79800033569336,15.908666610717773,81822000.0,TSLA
2015-09-02,61.438474606020556,61.521510233940596,61.393184539578385,61.453575134277344,1934700.0,BND
2015-09-02,164.0595987446753,164.7677066932402,162.2050584835331,164.72555541992188,160269300.0,SPY
2015-09-02,16.35333251953125,16.525333404541016,15.985333442687988,16.512666702270508,69438000.0,TSLA
2015-09-03,61.53662592354255,61.57437149785273,61.44604575986382,61.49888610839844,2503000.0,BND
2015-09-03,165.44204059800148,166.9509709691853,164.34618490024872,164.84353637695312,152087800.0,SPY
2015-09-03,16.804000854492188,16.80533218383789,16.333332061767578,16.3713321685791,62922000.0,TSLA
2015-09-04,61.60456648577848,61.67250160818499,61.50643605591373,61.64985656738281,1213800.0,BND
2015-09-04,162.5675396245496,163.41893872651536,161.5222472430891,162.34835815429688,207081000.0,SPY
2015-09-04,16.05933380126953,16.272666931152344,15.880000114440918,16.1286678314209,55338000.0,TSLA
2015-09-08,61.53662592354255,61.53662592354255,61.45359602655907,61.49888610839844,1194600.0,BND
2015-09-08,165.17233688703516,166.58010200250337,164.5232432690364,166.42835998535156,116025700.0,SPY
2015-09-08,16.336666107177734,16.610666275024414,16.270000457763672,16.544666290283203,47073000.0,TSLA
2015-09-09,61.310160299477324,61.574362001403266,61.29505976841575,61.4837760925293,4265400.0,BND
2015-09-09,168.02161131356368,168.1480522891227,163.83202881984755,164.2029266357422,149347700.0,SPY
2015-09-09,16.803333282470703,16.950000762939453,16.553333282470703,16.5939998626709,50862000.0,TSLA
2015-09-10,61.46868444326428,61.46868444326428,61.355453491210945,61.35545349121094,1889000.0,BND
2015-09-10,164.00902238141856,166.25133634948986,163.74770249468142,165.09646606445312,158611100.0,SPY
2015-09-10,16.48200035095215,16.71466636657715,16.35533332824707,16.565332412719727,40635000.0,TSLA
2015-09-11,61.51397139548729,61.544166698445274,61.4611310551021,61.4837760925293,1411500.0,BND
2015-09-11,164.70026504493737,165.9141496689408,163.98373199631345,165.84671020507812,119691200.0,SPY
2015-09-11,16.50933265686035,16.682666778564453,16.315332412719727,16.682666778564453,35262000.0,TSLA
2015-09-14,61.559276723628294,61.56682123115748,61.47624106747875,61.49888610839844,905900.0,BND
2015-09-14,166.02372083209215,166.07429721225424,164.74239679601735,165.2313232421875,79452000.0,SPY
2015-09-14,16.739999771118164,16.950000762939453,16.64466667175293,16.87933349609375,43363500.0,TSLA
2015-09-15,61.43855731422892,61.44610758852144,61.18945009512219,61.24229049682617,1697300.0,BND
2015-09-15,165.73713888272127,167.74342136367196,165.18921086095168,167.29664611816406,113806200.0,SPY
2015-09-15,16.850000381469727,16.97333335876465,16.633333206176758,16.904666900634766,44002500.0,TSLA
2015-09-16,61.19695565163476,61.24979601472729,61.14411528854223,61.204505920410156,1579000.0,BND
2015-09-16,167.60007360459008,168.9403989915967,167.2544512254719,168.7465057373047,99581600.0,SPY
2015-09-16,16.869333267211914,17.525333404541016,16.858667373657227,17.483333587646484,66256500.0,TSLA
2015-09-17,61.17428700073443,61.55171966552734,61.15918646901008,61.551719665527344,1833200.0,BND
2015-09-17,168.61168771644316,171.0310193338336,167.98788223470808,168.36721801757812,276046600.0,SPY
2015-09-17,17.597333908081055,17.700000762939453,17.37933349609375,17.471332550048828,53787000.0,TSLA
2015-09-18,61.61961540263447,61.73284628154498,61.589420117647556,61.72529602050781,1639800.0,BND
2015-09-18,165.83613515914368,168.3527718997516,165.20061782685315,165.61581420898438,223657500.0,SPY
2015-09-18,17.19733238220215,17.58799934387207,17.166667938232422,17.374666213989258,56446500.0,TSLA
2015-09-21,61.6121170721629,61.649856887307024,61.45359602655907,61.49888610839844,933800.0,BND
2015-09-21,166.4547289355724,167.50544282164665,165.41248396064427,166.4716796875,105726200.0,SPY
2015-09-21,17.59866714477539,18.10466766357422,17.053333282470703,17.613332748413086,91803000.0,TSLA
2015-09-22,61.59700197872384,61.73287795129018,61.581907208067435,61.61210250854492,1444000.0,BND
2015-09-22,164.28546291073908,164.77693117411926,163.1669462569154,164.31088256835938,153890900.0,SPY
2015-09-22,17.268667221069336,17.510000228881836,17.058000564575195,17.395999908447266,54966000.0,TSLA
2015-09-23,61.64229780902241,61.67248735033521,61.559262172500496,61.61210250854492,709000.0,BND
2015-09-23,164.48036491849462,164.95488247298096,163.46353974036194,164.0482177734375,92790600.0,SPY
2015-09-23,17.463333129882812,17.472000122070312,17.172000885009766,17.40399932861328,39012000.0,TSLA
2015-09-24,61.77818996895922,61.793290504144736,61.619668904511755,61.634769439697266,1454400.0,BND
2015-09-24,162.81954549436776,163.92111152482275,161.4722517691724,163.45506286621094,159378800.0,SPY
2015-09-24,17.302000045776367,17.56333351135254,17.08066749572754,17.541332244873047,51723000.0,TSLA
2015-09-25,61.59700408146361,61.61964911780359,61.52151870727539,61.52151870727539,1134000.0,BND
2015-09-25,164.92946689768547,165.2345157516431,162.531446476503,163.41270446777344,155054800.0,SPY
2015-09-25,17.77400016784668,17.79400062561035,17.07666778564453,17.12733268737793,56601000.0,TSLA
2015-09-28,61.61966690518563,61.72534761138834,61.55173177655527,61.680057525634766,1305000.0,BND
2015-09-28,162.50603058551602,162.61619106938852,158.99797514845,159.31149291992188,178515900.0,SPY
2015-09-28,17.156667709350586,17.319332122802734,16.44066619873047,16.562000274658203,73516500.0,TSLA
2015-09-29,61.68755623364547,61.8083316144314,61.672455711571146,61.72529602050781,1256600.0,BND
2015-09-29,159.53182010163968,160.77743525524122,158.39635250656679,159.4047088623047,159045600.0,SPY
2015-09-29,16.69733238220215,16.98200035095215,16.36400032043457,16.44333267211914,55548000.0,TSLA
2015-09-30,61.74045347047459,61.853684453789924,61.71025815764604,61.846134185791016,4432000.0,BND
2015-09-30,161.31124410118346,162.54839021375767,160.52320880474448,162.37892150878906,163452000.0,SPY
2015-09-30,16.799999237060547,16.82666778564453,16.1560001373291,16.559999465942383,73944000.0,TSLA
2015-10-01,61.93990626593756,61.992852591110015,61.87183489245154,61.87939453125,2023700.0,BND
2015-10-01,162.76021138313018,163.1076305942747,160.84519066181187,162.80258178710938,131079000.0,SPY
2015-10-01,16.500667572021484,16.566667556762695,15.808667182922363,15.991999626159668,68595000.0,TSLA
2015-10-02,62.151710934185985,62.28029408242832,62.02312778594364,62.113895416259766,1770400.0,BND
2015-10-02,160.80290099124855,165.25999303348124,160.25211132225127,165.2345733642578,211003300.0,SPY
2015-10-02,15.706666946411133,16.51333236694336,15.661999702453613,16.504667282104492,66360000.0,TSLA
2015-10-05,62.03821328786801,62.03821328786801,61.8718147277832,61.8718147277832,4199900.0,BND
2015-10-05,166.47168360842574,168.4036556253437,166.3615231127548,168.17486572265625,126320800.0,SPY
2015-10-05,16.589332580566406,16.6560001373291,16.275333404541016,16.40999984741211,55348500.0,TSLA
2015-10-06,61.94745168277027,62.015523034287206,61.87181492417986,61.95501708984375,1925300.0,BND
2015-10-06,168.03927710215044,168.60700444497422,166.92924207889533,167.59864807128906,110274500.0,SPY
2015-10-06,16.0,16.20199966430664,15.70533275604248,16.097333908081055,78378000.0,TSLA
2015-10-07,61.92476123226463,62.000397990855035,61.87181492417986,61.95501708984375,1871000.0,BND
2015-10-07,168.53922961148083,169.3272780058243,167.33598474075293,168.9713897705078,124307300.0,SPY
2015-10-07,15.775333404541016,15.846667289733887,15.274666786193848,15.46399974822998,102210000.0,TSLA
2015-10-08,61.962624111945594,62.000445405521916,61.8264755340777,61.85673141479492,1118100.0,BND
2015-10-08,168.5815634347434,170.78469538042808,168.27651459502758,170.49659729003906,153055200.0,SPY
2015-10-08,15.338666915893555,15.381333351135254,14.753999710083008,15.114666938781738,91998000.0,TSLA
2015-10-09,61.78106879209573,61.90208649369571,61.78106879209573,61.84914016723633,1197400.0,BND
2015-10-09,170.64066753290442,171.08128363306977,169.96277970158891,170.59829711914062,107069200.0,SPY
2015-10-09,14.728667259216309,14.958000183105469,14.557332992553711,14.712667465209961,92376000.0,TSLA
2015-10-12,61.9020650110442,62.000397990855035,61.87181492417986,61.95501708984375,864100.0,BND
2015-10-12,170.67456702837762,170.96266517299208,170.242419811456,170.75930786132812,56395600.0,SPY
2015-10-12,14.866000175476074,14.866666793823242,14.351332664489746,14.371999740600586,57544500.0,TSLA
2015-10-13,61.9777147680364,62.0230956743399,61.91720304582144,61.99283981323242,971700.0,BND
2015-10-13,170.02208869747315,171.30160537883222,169.51368251893922,169.6831512451172,88038700.0,SPY
2015-10-13,14.218667030334473,14.834667205810547,14.075332641601562,14.616666793823242,77572500.0,TSLA
2015-10-14,62.08362761958967,62.21977615356445,62.05337174862668,62.21977615356445,786300.0,BND
2015-10-14,169.6238521198678,170.2085302913422,168.5731381232579,168.8697052001953,99106200.0,SPY
2015-10-14,14.711333274841309,14.729999542236328,14.362000465393066,14.458666801452637,46566000.0,TSLA
2015-10-15,62.1365494463992,62.18949575702474,62.06847232090061,62.09872817993164,2264300.0,BND
2015-10-15,169.53909774564403,171.47106961872288,169.16625880002624,171.4626007080078,134142200.0,SPY
2015-10-15,14.428667068481445,14.781999588012695,14.24666690826416,14.753999710083008,42663000.0,TSLA
2015-10-16,62.06848821001155,62.13656535293742,62.05336316198165,62.076053619384766,1241200.0,BND
2015-10-16,171.86934851037924,172.25912532342917,171.09825086635777,172.2421875,114580100.0,SPY
2015-10-16,14.869333267211914,15.36533260345459,14.857999801635742,15.133999824523926,65017500.0,TSLA
2015-10-19,62.08361902875798,62.11387489553431,62.00798224717543,62.076053619384766,840100.0,BND
2015-10-19,171.58972340002174,172.32691955566406,171.27620557376218,172.32691955566406,76523900.0,SPY
2015-10-19,15.100000381469727,15.40999984741211,14.996000289916992,15.206666946411133,37618500.0,TSLA
2015-10-20,61.97774124145507,62.00799711548617,61.94748536742398,61.97774124145508,1348200.0,BND
2015-10-20,171.88627460190554,172.72514927855775,171.63206506094286,172.10658264160156,78448500.0,SPY
2015-10-20,15.1813325881958,15.239999771118164,13.466667175292969,14.20199966430664,223500000.0,TSLA
2015-10-21,62.0911750793457,62.15925221833759,62.04579416716191,62.0911750793457,943500.0,BND
2015-10-21,172.53029883122733,172.68281683155578,170.8694740041509,171.03895568847656,102038000.0,SPY
2015-10-21,14.13266658782959,14.320667266845703,13.920000076293945,14.005999565124512,62272500.0,TSLA
2015-10-22,62.091157433789576,62.24243671593748,62.091157433789576,62.19705581665039,1101300.0,BND
2015-10-22,171.99643380695693,174.14024490526398,171.03892967028438,173.92840576171875,174911700.0,SPY
2015-10-22,14.104000091552734,14.383333206176758,13.960000038146973,14.114666938781738,42378000.0,TSLA
2015-10-23,62.08364430287654,62.08364430287654,62.02313254468968,62.03825759887695,1367100.0,BND
2015-10-23,175.61460716025553,176.2077540315652,174.80962119707584,175.8349151611328,144442300.0,SPY
2015-10-23,14.333333015441895,14.356666564941406,13.845999717712402,13.939332962036133,63532500.0,TSLA
2015-10-26,62.12896409543388,62.17434498405554,62.10627365112305,62.10627365112305,1512200.0,BND
2015-10-26,175.6569957774108,175.71630400587503,175.02994734579295,175.4027862548828,69033000.0,SPY
2015-10-26,14.092000007629395,14.392000198364258,14.0,14.350666999816895,50871000.0,TSLA
2015-10-27,62.21978536941688,62.23491042178,62.12145233154297,62.12145233154297,929400.0,BND
2015-10-27,174.7248772160314,175.40276488363364,174.37745800856086,175.06382751464844,77905800.0,SPY
2015-10-27,14.322667121887207,14.473333358764648,13.833999633789062,14.023332595825195,52791000.0,TSLA
2015-10-28,62.15927988558143,62.15927988558143,61.93992909453252,61.94749450683594,2617300.0,BND
2015-10-28,175.40280260764274,177.0805649253312,174.7333966345562,177.05514526367188,135906700.0,SPY
2015-10-28,14.087332725524902,14.229999542236328,13.886667251586914,14.197333335876465,40929000.0,TSLA
2015-10-29,61.871828995293164,61.871828995293164,61.69785921732709,61.72811508178711,943200.0,BND
2015-10-29,176.54673319079114,177.32629962472782,176.42810379714066,176.95346069335938,90525500.0,SPY
2015-10-29,14.116666793823242,14.25,14.042667388916016,14.108667373657227,27075000.0,TSLA
2015-10-30,61.72813215830732,61.864280700683594,61.713001336533466,61.864280700683594,1474100.0,BND
2015-10-30,177.14837405789012,177.4703737130629,176.02987003564334,176.19085693359375,131076900.0,SPY
2015-10-30,14.026666641235352,14.108667373657227,13.592666625976562,13.795332908630371,66583500.0,TSLA
2015-11-02,61.72709598112982,61.802889390081155,61.70435853671107,61.742252349853516,2939200.0,BND
2015-11-02,176.52126307091896,178.47017213384285,176.39415187357795,178.27528381347656,86270800.0,SPY
2015-11-02,13.928000450134277,14.386667251586914,13.814666748046875,14.252667427062988,58918500.0,TSLA
2015-11-03,61.69674158871173,61.72706009119749,61.59062972134314,61.636104583740234,3997100.0,BND
2015-11-03,177.91944491080895,179.351479461101,177.6906550360625,178.79222106933594,95246100.0,SPY
2015-11-03,14.256667137145996,14.295999526977539,13.850000381469727,13.890000343322754,124987500.0,TSLA
2015-11-04,61.68916759211826,61.72706717023765,61.56789935093094,61.67401123046875,3594400.0,BND
2015-11-04,179.0887960114735,179.2158943107624,177.70760082091013,178.24990844726562,96224500.0,SPY
2015-11-04,15.133333206176758,15.515999794006348,15.013333320617676,15.442000389099121,190896000.0,TSLA
2015-11-05,61.658844979285206,61.67400712258856,61.4769397382884,61.5603141784668,1715400.0,BND
2015-11-05,178.30924978928454,178.77529852261247,177.17379500600276,178.07199096679688,78408700.0,SPY
2015-11-05,15.371999740600586,15.638667106628418,15.279333114624023,15.451333045959473,67452000.0,TSLA
2015-11-06,61.37843946724694,61.40875220360458,61.26474646657402,61.31780242919922,1198700.0,BND
2015-11-06,177.72454791348895,178.21601621001548,176.63993268309713,177.97874450683594,110471500.0,SPY
2015-11-06,15.380000114440918,15.557332992553711,15.300000190734863,15.490667343139648,36679500.0,TSLA
2015-11-09,61.21926313703864,61.340537207865346,61.20410676951829,61.26474380493164,2358300.0,BND
2015-11-09,177.3602076428087,177.51273855401757,175.36044555226673,176.31796264648438,131008700.0,SPY
2015-11-09,15.53266716003418,15.53266716003418,14.954000473022461,15.022000312805176,57763500.0,TSLA
2015-11-10,61.34050877543662,61.42388321481793,61.272290696550414,61.33292770385742,1421000.0,BND
2015-11-10,175.83498904091036,176.75861769606087,175.56384161279863,176.72471618652344,75874600.0,SPY
2015-11-10,14.898667335510254,14.91333293914795,14.405332565307617,14.433333396911621,69255000.0,TSLA
2015-11-11,61.340511322021484,61.37082982693368,61.29503645598496,61.340511322021484,1303500.0,BND
2015-11-11,176.99581675391678,177.04665607141155,175.9620408660798,176.0298309326172,67846000.0,SPY
2015-11-11,14.517999649047852,14.631999969482422,14.241999626159668,14.60533332824707,50217000.0,TSLA
2015-11-12,61.42392650838197,61.43908287955977,61.3481330871582,61.3481330871582,1263900.0,BND
2015-11-12,174.97910933633207,175.4536268861299,173.55555668693853,173.57249450683594,121315200.0,SPY
2015-11-12,14.523332595825195,14.600000381469727,14.177332878112793,14.196000099182129,43738500.0,TSLA
